time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-02T16:21:43.100Z,36.6853333,-121.3198333,4.92,1.95,md,36,111,0.07444,0.05,nc,nc73105371,2018-11-03T23:04:04.123Z,"12km S of Tres Pinos, CA",earthquake,0.19,0.8,0.248,37,reviewed,nc,nc
2018-11-02T16:21:13.815Z,68.8118,-146.0869,14,1.2,ml,,,,0.51,ak,ak20335746,2018-11-08T16:00:50.616Z,"79km NNW of Arctic Village, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T16:19:30.540Z,36.6861667,-121.3178333,6.54,3.31,ml,74,53,0.0752,0.11,nc,nc73105366,2018-11-03T01:02:03.327Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.49,0.155,49,reviewed,nc,nc
2018-11-02T16:18:48.046Z,61.2082,-150.4516,46.6,1.2,ml,,,,0.45,ak,ak20314001,2018-11-08T16:00:49.982Z,"29km W of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T16:05:45.668Z,61.579,-150.9395,64.1,1.5,ml,,,,0.38,ak,ak20313731,2018-11-08T16:00:49.298Z,"51km WSW of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T16:05:34.420Z,33.6225,-116.6881667,16.31,1.2,ml,41,32,0.04781,0.11,ci,ci38346480,2018-11-02T17:39:51.740Z,"8km N of Anza, CA",earthquake,0.16,0.24,0.215,24,reviewed,ci,ci
2018-11-02T16:05:14.290Z,18.0115,-66.9996,22,1.81,md,5,119,0.0613,0.15,pr,pr2018306004,2018-11-02T22:58:27.764Z,"6km WSW of Liborio Negron Torres, Puerto Rico",earthquake,0.93,1.29,0.16,4,reviewed,pr,pr
2018-11-02T16:01:52.170Z,36.6748333,-121.3083333,4.61,1.04,md,16,185,0.06404,0.08,nc,nc73105361,2018-11-03T21:00:03.388Z,"13km S of Tres Pinos, CA",earthquake,0.37,1.77,0.181,13,reviewed,nc,nc
2018-11-02T15:55:18.694Z,60.2652,-151.1788,52.5,1.6,ml,,,,0.46,ak,ak20313726,2018-11-08T16:00:48.610Z,"13km SSE of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T15:55:10.630Z,36.672,-121.2966667,4.33,2.59,md,60,66,0.06271,0.05,nc,nc73105356,2018-11-03T04:43:03.312Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.16,69,reviewed,nc,nc
2018-11-02T15:52:11.250Z,36.6765,-121.3026667,5.48,2.96,md,56,54,0.06621,0.05,nc,nc73105351,2018-11-03T03:27:03.643Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.51,0.151,77,reviewed,nc,nc
2018-11-02T15:42:07.940Z,33.024,-80.1623333,4.36,2.16,md,6,167,0.08349,0.24,se,se60068128,2018-11-04T12:48:43.237Z,"1km ENE of Summerville, South Carolina",earthquake,1.39,2.15,0.244,6,reviewed,se,se
2018-11-02T15:28:45.140Z,18.4705,-66.6166,72,2.65,md,4,208,0.0872,0.36,pr,pr2018306003,2018-11-02T22:18:20.535Z,"3km NE of Animas, Puerto Rico",earthquake,3.12,2.47,0.04,3,reviewed,pr,pr
2018-11-02T15:27:03.690Z,36.6763333,-121.303,5.27,3.55,mw,65,54,0.06601,0.07,nc,nc73105346,2018-11-07T19:02:53.654Z,"13km S of Tres Pinos, CA",earthquake,0.12,0.52,,5,reviewed,nc,nc
2018-11-02T15:22:23.550Z,51.4904,-178.0017,34,1.6,ml,,,,0.35,ak,ak20313720,2018-11-08T16:00:47.582Z,"44km SSE of Tanaga Volcano, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2018-11-02T15:21:58.310Z,38.8428345,-122.8378296,1.87,1.05,md,11,105,0.004617,0.02,nc,nc73105341,2018-11-02T15:38:03.805Z,"10km NW of The Geysers, CA",earthquake,0.37,0.66,,1,automatic,nc,nc
2018-11-02T15:20:10.360Z,45.8513333,-111.358,5.99,1.15,ml,5,198,0.316,0.04,mb,mb80318709,2018-11-02T22:59:40.720Z,"2km WSW of Manhattan, Montana",earthquake,0.57,5.76,0.106,2,reviewed,mb,mb
2018-11-02T15:17:38.870Z,33.4876667,-116.4476667,6.77,1.03,ml,59,50,0.04009,0.18,ci,ci38346384,2018-11-02T17:42:32.825Z,"22km ESE of Anza, CA",earthquake,0.16,0.53,0.165,28,reviewed,ci,ci
2018-11-02T15:15:48.880Z,36.6775,-121.3038333,5.08,3.12,ml,59,54,0.06707,0.06,nc,nc73105336,2018-11-03T04:28:03.150Z,"13km S of Tres Pinos, CA",earthquake,0.11,0.58,0.166,40,reviewed,nc,nc
2018-11-02T15:14:28.310Z,33.0311667,-115.5943333,9.81,1.31,ml,27,57,0.01261,0.23,ci,ci38346368,2018-11-02T17:27:49.905Z,"3km ESE of Westmorland, CA",earthquake,0.36,0.64,0.224,17,reviewed,ci,ci
2018-11-02T14:50:34.370Z,36.6725,-121.311,5.73,1.09,md,18,143,0.06158,0.08,nc,nc73105326,2018-11-03T01:49:28.816Z,"13km S of Tres Pinos, CA",earthquake,0.3,0.9,0.256,17,reviewed,nc,nc
2018-11-02T14:48:36.117Z,51.3317,-178.9364,25.7,2.8,ml,,,,0.37,ak,ak20313444,2018-11-08T16:00:47.058Z,"14km ENE of Amatignak Island, Alaska",earthquake,,9.5,,,reviewed,ak,ak
2018-11-02T14:35:33.270Z,18.549,-66.91,77,2.22,md,13,207,0.2171,0.17,pr,pr2018306002,2018-11-02T16:45:54.457Z,"8km NNE of Quebradillas, Puerto Rico",earthquake,1.06,0.75,0.41,9,reviewed,pr,pr
2018-11-02T14:25:33.520Z,34.2941667,-116.8806667,5.03,1.35,ml,56,38,0.04596,0.16,ci,ci38346312,2018-11-02T17:20:33.190Z,"5km NW of Big Bear City, CA",earthquake,0.16,0.43,0.106,39,reviewed,ci,ci
2018-11-02T14:22:06.544Z,38.2784,-118.7152,10,1.4,ml,4,284.05,0.167,0.0512,nn,nn00664011,2018-11-03T02:04:55.528Z,"28km SSW of Hawthorne, Nevada",earthquake,,12.7,0,1,reviewed,nn,nn
2018-11-02T14:15:18.751Z,62.7848,-151.0127,9.6,1,ml,,,,0.43,ak,ak20313440,2018-11-08T16:00:46.462Z,"69km NW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T14:10:32.710Z,33.3931667,-116.965,8.82,1.07,ml,44,36,0.05605,0.21,ci,ci38346280,2018-11-02T17:02:37.215Z,"10km WNW of Palomar Observatory, CA",earthquake,0.21,0.59,0.108,27,reviewed,ci,ci
2018-11-02T14:08:05.145Z,62.2332,-150.6726,58.7,1.5,ml,,,,0.49,ak,ak20313171,2018-11-08T16:00:45.265Z,"30km WSW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T14:02:23.017Z,69.4788,-144.2167,7.2,2.6,ml,,,,0.59,ak,ak20313166,2018-11-08T16:00:44.404Z,"76km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-02T13:51:00.596Z,69.5013,-144.2893,7.7,2.2,ml,,,,0.64,ak,ak20335735,2018-11-08T16:00:43.801Z,"74km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T13:49:39.010Z,36.6773333,-121.307,4.9,1.69,md,32,105,0.06662,0.05,nc,nc73105311,2018-11-03T02:31:05.036Z,"13km S of Tres Pinos, CA",earthquake,0.19,0.82,0.275,29,reviewed,nc,nc
2018-11-02T13:49:07.810Z,36.6801667,-121.3125,4.04,1.27,md,24,106,0.06919,0.08,nc,nc73105306,2018-11-03T02:20:02.822Z,"12km S of Tres Pinos, CA",earthquake,0.28,1.22,0.252,22,reviewed,nc,nc
2018-11-02T13:47:33.040Z,37.4991667,-112.4868333,-0.47,1.7,ml,14,60,0.1504,0.2,uu,uu60303282,2018-11-02T14:43:52.660Z,"36km S of Panguitch, Utah",earthquake,0.53,3.24,0.192,3,reviewed,uu,uu
2018-11-02T13:46:14.470Z,16.7816,145.9106,36.85,4.8,mb,,101,3.329,0.46,us,us2000i5wd,2018-11-02T14:12:11.040Z,"53km NNE of Anatahan, Northern Mariana Islands",earthquake,13.9,9.8,0.134,17,reviewed,us,us
2018-11-02T13:33:40.290Z,36.6823333,-121.3135,4.66,1.9,md,41,105,0.07133,0.08,nc,nc73105301,2018-11-03T02:10:03.761Z,"12km S of Tres Pinos, CA",earthquake,0.18,0.74,0.23,40,reviewed,nc,nc
2018-11-02T13:23:34.486Z,69.499,-144.5292,5.4,1.6,ml,,,,0.68,ak,ak20335734,2018-11-08T16:00:43.182Z,"78km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T13:22:45.940Z,36.6793333,-121.3055,2.61,3.56,mw,31,77,0.06873,0.05,nc,nc73105296,2018-11-03T16:06:44.688Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.05,,6,reviewed,nc,nc
2018-11-02T13:18:44.980Z,-6.383,153.4379,10,5.3,mww,,59,2.52,0.76,us,us2000i5vy,2018-11-03T08:43:48.383Z,"216km SSE of Taron, Papua New Guinea",earthquake,5.8,1.8,0.071,19,reviewed,us,us
2018-11-02T13:11:03.354Z,62.4417,-150.5484,68.9,1.2,ml,,,,0.4,ak,ak20313151,2018-11-08T16:00:42.561Z,"26km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T13:10:56.050Z,36.6866667,-121.317,5.47,2.9,md,55,54,0.07568,0.06,nc,nc73105291,2018-11-03T01:32:03.894Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.54,0.178,83,reviewed,nc,nc
2018-11-02T13:07:11.020Z,36.6766667,-121.3076667,4.83,1.74,md,38,105,0.06591,0.07,nc,nc73105286,2018-11-03T01:59:03.053Z,"13km S of Tres Pinos, CA",earthquake,0.19,0.68,0.274,37,reviewed,nc,nc
2018-11-02T13:06:12.540Z,33.0001667,-80.214,5.88,2.22,md,7,119,0.08251,0.38,se,se60068123,2018-11-04T06:17:48.040Z,"4km WSW of Summerville, South Carolina",earthquake,1.19,1.44,0.013,5,reviewed,se,se
2018-11-02T13:06:10.728Z,69.4905,-144.2084,1.7,1.4,ml,,,,0.81,ak,ak20335731,2018-11-08T16:00:41.397Z,"75km SSW of Kaktovik, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-02T13:01:14.920Z,36.6828333,-121.3213333,5.52,3.09,ml,69,53,0.07203,0.14,nc,nc73105281,2018-11-03T05:05:17.151Z,"12km S of Tres Pinos, CA",earthquake,0.13,0.64,0.111,12,reviewed,nc,nc
2018-11-02T13:00:20.960Z,37.9711667,-112.0101667,14.52,1.1,md,16,62,0.1544,0.19,uu,uu60303277,2018-11-02T21:15:28.660Z,"34km SSE of Junction, Utah",earthquake,0.53,0.65,0.067,4,reviewed,uu,uu
2018-11-02T12:58:54.230Z,36.6801667,-121.3146667,6.48,4.11,mw,80,54,0.06916,0.15,nc,nc73105276,2018-11-08T19:21:25.002Z,"12km S of Tres Pinos, CA",earthquake,0.14,0.51,,5,reviewed,nc,nc
2018-11-02T12:52:46.980Z,33.2278333,-116.0901667,10.18,1.27,ml,59,51,0.09708,0.26,ci,ci38346024,2018-11-02T15:59:32.681Z,"10km NNE of Ocotillo Wells, CA",earthquake,0.24,0.67,0.147,39,reviewed,ci,ci
2018-11-02T12:49:41.720Z,45.8546667,-111.3378333,4.93,1.33,ml,9,107,0.308,0.09,mb,mb80318434,2018-11-02T22:56:07.330Z,"0km WSW of Manhattan, Montana",earthquake,0.47,7.17,0.028,3,reviewed,mb,mb
2018-11-02T12:39:45.740Z,45.8752,-111.3799,3.24,2.5,ml,,89,0.328,0.56,us,us2000i5ve,2018-11-03T11:05:13.935Z,"4km WNW of Manhattan, Montana",earthquake,1.8,7,0.053,46,reviewed,us,us
2018-11-02T12:34:57.010Z,33.4996667,-116.7981667,2.41,1.31,ml,49,31,0.0128,0.18,ci,ci38345984,2018-11-02T13:02:01.410Z,"9km NE of Aguanga, CA",earthquake,0.17,0.29,0.147,26,reviewed,ci,ci
2018-11-02T12:30:22.440Z,45.859,-111.3578333,4.46,2.02,ml,19,111,0.309,0.16,mb,mb80318409,2018-11-02T14:27:54.760Z,"1km W of Manhattan, Montana",earthquake,0.36,9.15,0.173,12,reviewed,mb,mb
2018-11-02T12:28:45.850Z,36.5651667,-121.1093333,8.1,1.28,md,11,112,0.0573,0.07,nc,nc73105261,2018-11-03T03:39:04.710Z,"5km NE of Pinnacles, CA",earthquake,0.53,0.85,0.168,10,reviewed,nc,nc
2018-11-02T12:17:46.650Z,33.5013333,-116.7985,3.66,1.13,ml,49,31,0.01112,0.18,ci,ci38345944,2018-11-02T13:02:14.760Z,"9km NE of Aguanga, CA",earthquake,0.17,0.43,0.15,26,reviewed,ci,ci
2018-11-02T12:03:52.090Z,36.4748333,-117.9255,4.41,1.32,ml,25,157,0.1242,0.15,ci,ci38345912,2018-11-03T02:04:13.433Z,"18km SE of Lone Pine, CA",earthquake,0.31,0.76,0.21,21,reviewed,ci,ci
2018-11-02T11:32:52.690Z,57.5613,-33.019,10,4.9,mb,,32,8.374,0.65,us,us2000i5u8,2018-11-02T12:08:20.040Z,"Reykjanes Ridge",earthquake,6.7,1.8,0.037,224,reviewed,us,us
2018-11-02T11:26:45.240Z,36.282,-89.5053333,7.84,1.37,md,12,84,0.02635,0.06,nm,nm60217477,2018-11-02T13:09:13.060Z,"2km NW of Ridgely, Tennessee",earthquake,0.4,0.51,0.052,9,reviewed,nm,nm
2018-11-02T11:11:25.440Z,38.8141667,-122.8295,1.49,1.91,md,37,31,0.005297,0.05,nc,nc71109769,2018-11-02T21:33:05.471Z,"8km WNW of The Geysers, CA",earthquake,0.13,0.17,0.24,8,reviewed,nc,nc
2018-11-02T11:06:49.560Z,19.3911667,-155.1096649,1.37,1.7,ml,7,116,0.001785,0.1,hv,hv70679972,2018-11-02T11:12:31.980Z,"13km SSW of Fern Acres, Hawaii",earthquake,1.58,0.27,3.23,4,automatic,hv,hv
2018-11-02T11:06:02.950Z,57.2828,-33.0403,10,5.3,mww,,69,7.442,0.96,us,us2000i5tm,2018-11-02T17:21:01.040Z,"Reykjanes Ridge",earthquake,4.2,1.8,0.069,20,reviewed,us,us
2018-11-02T11:05:35.766Z,62.5892,-151.252,83.1,1.3,ml,,,,0.45,ak,ak20312525,2018-11-08T16:00:38.939Z,"65km WNW of Talkeetna, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T11:01:15.810Z,47.8166,146.7181,431.95,5.9,mww,,25,2.822,0.82,us,us2000i5tk,2018-11-03T15:23:13.040Z,"202km SW of Vostok, Russia",earthquake,9.1,5.1,0.068,21,reviewed,us,us
2018-11-02T10:57:44.510Z,-31.6658,-69.543,114.69,4.5,mb,,62,0.742,1.26,us,us2000i5tf,2018-11-02T11:50:07.040Z,"39km SSW of Calingasta, Argentina",earthquake,5.4,6.7,0.135,16,reviewed,us,us
2018-11-02T10:56:20.926Z,62.2592,-151.2158,85.5,2.3,ml,,,,0.39,ak,ak20312506,2018-11-08T16:00:38.180Z,"56km W of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T10:40:04.646Z,69.1531,-146.3479,10.5,1.8,ml,,,,0.65,ak,ak20312502,2018-11-08T16:00:37.098Z,"119km NNW of Arctic Village, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T10:36:36.325Z,69.2149,-146.3728,8,2.1,ml,,,,0.7,ak,ak20312500,2018-11-08T16:00:36.549Z,"126km NNW of Arctic Village, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-02T10:28:17.410Z,19.419,-155.28,-0.16,1.47,ml,18,85,0.004089,0.08,hv,hv70679942,2018-11-02T21:48:59.830Z,"4km WSW of Volcano, Hawaii",earthquake,0.11,0.15,0.075,6,reviewed,hv,hv
2018-11-02T10:27:33.270Z,19.2906667,-155.4851667,2.8,1.01,md,15,79,0.09117,0.18,hv,hv70679937,2018-11-02T21:36:34.320Z,"9km N of Pahala, Hawaii",earthquake,0.46,2.59,0.109,12,reviewed,hv,hv
2018-11-02T10:22:55.701Z,59.8338,-151.9953,60.9,1.4,ml,,,,0.53,ak,ak20312499,2018-11-08T16:00:35.941Z,"11km NW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-11-02T10:22:33.990Z,47.6,-122.3615,3.25,1.34,ml,7,128,,0.3,uw,uw61502107,2018-11-02T16:48:25.430Z,"2km WSW of Seattle, Washington",earthquake,0.94,3.81,0.170054890977529,4,reviewed,uw,uw
2018-11-02T10:02:10.030Z,52.0736667,-176.1218333,2.64,0.99,ml,6,124,0.02439,0.11,av,av70809624,2018-11-02T23:23:19.550Z,"42km ENE of Adak, Alaska",earthquake,0.53,0.34,0.096,2,reviewed,av,av
2018-11-02T09:57:58.099Z,36.7358,-115.4581,10.9,1,ml,31,101.5,0.335,0.1693,nn,nn00663861,2018-11-03T02:04:11.421Z,"65km NNW of Nellis Air Force Base, Nevada",earthquake,,3.5,0.21,19,reviewed,nn,nn
2018-11-02T09:45:56.079Z,51.4877,-177.7924,34.4,2.3,ml,,,,0.37,ak,ak20312232,2018-11-08T16:00:35.358Z,"50km SSE of Tanaga Volcano, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-11-02T09:45:04.834Z,63.2078,-150.3568,116.1,2.4,ml,,,,0.59,ak,ak20312227,2018-11-08T16:00:34.754Z,"73km WSW of Cantwell, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-11-02T09:39:30.740Z,52.1774,158.3398,77.27,5.2,mb,,87,0.868,0.75,us,us2000i5su,2018-11-02T17:22:21.040Z,"83km S of Vilyuchinsk, Russia",earthquake,8.4,4.7,0.024,595,reviewed,us,us
2018-11-02T09:31:51.200Z,42.1468333333333,-122.870333333333,6.71,1.02,ml,8,105,,0.21,uw,uw61502097,2018-11-02T16:55:47.470Z,"12km SSW of Talent, Oregon",earthquake,0.76,0.85,0.0457550971969614,5,reviewed,uw,uw
2018-11-02T09:12:18.790Z,12.9995,-89.3316,55.69,4.3,mwr,,132,0.69,0.89,us,us2000i5sh,2018-11-02T09:38:56.040Z,"54km S of La Libertad, El Salvador",earthquake,7.1,8,0.098,10,reviewed,us,us
2018-11-02T09:12:03.640Z,52.1884,-171.3307,28.5,3.4,ml,,,,0.78,ak,ak20311971,2018-11-08T16:00:33.491Z,"33km S of Amukta Island, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-11-02T09:09:46.049Z,59.3738,-151.6425,45.4,2.5,ml,,,,0.7,ak,ak20311967,2018-11-08T16:00:32.674Z,"30km S of Homer, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T08:58:49.110Z,18.8045,-68.396,62,2.71,md,10,195,0.291,0.77,pr,pr2018306001,2018-11-02T13:33:18.547Z,"24km N of Punta Cana, Dominican Republic",earthquake,9.65,5.77,0.2,8,reviewed,pr,pr
2018-11-02T08:50:15.537Z,69.5878,-145.0297,13.4,1.3,ml,,,,0.49,ak,ak20335716,2018-11-08T16:00:32.135Z,"81km SW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T08:43:17.610Z,33.258,-116.7651667,9.19,1.13,ml,42,26,0.02261,0.14,ci,ci38345864,2018-11-02T13:03:25.730Z,"2km N of Lake Henshaw, CA",earthquake,0.16,0.43,0.156,26,reviewed,ci,ci
2018-11-02T08:39:47.447Z,62.2513,-151.8568,93.2,1.9,ml,,,,0.46,ak,ak20311961,2018-11-08T16:00:31.394Z,"91km W of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T08:31:39.550Z,33.8458333,-117.7228333,8.78,0.97,ml,42,61,0.02549,0.17,ci,ci38345856,2018-11-02T15:05:11.034Z,"9km ENE of Villa Park, CA",earthquake,0.2,0.41,0.088,12,reviewed,ci,ci
2018-11-02T08:20:21.930Z,-30.2054,-67.4572,17.39,4.8,mww,,43,1.702,1.34,us,us2000i5s6,2018-11-02T08:38:14.040Z,"47km N of San Agustin de Valle Fertil, Argentina",earthquake,6.9,4.1,0.073,18,reviewed,us,us
2018-11-02T08:14:43.858Z,56.1903,-149.9041,3.5,2.7,ml,,,,0.97,ak,ak20335714,2018-11-08T16:00:30.821Z,"234km SE of Kodiak, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2018-11-02T08:13:56.794Z,61.1725,-139.8748,7.5,1.2,ml,,,,0.47,ak,ak20311956,2018-11-08T16:00:30.130Z,"136km WNW of Haines Junction, Canada",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T08:09:37.140Z,44.3665,-111.006,4.65,1.04,md,6,161,0.1486,0.16,uu,uu60303247,2018-11-02T20:51:50.740Z,"17km SW of Old Faithful Geyser, Wyoming",earthquake,2.42,3.26,0.074,5,reviewed,uu,uu
2018-11-02T07:53:55.390Z,33.689,135.1407,35.22,5.4,mww,,57,1.054,0.77,us,us2000i5s1,2018-11-04T09:22:54.015Z,"21km WSW of Tanabe, Japan",earthquake,6.4,6.8,0.063,24,reviewed,us,us
2018-11-02T07:53:13.460Z,37.5718,20.3512,10,4.5,mb,,147,2.128,0.94,us,us2000i5rz,2018-11-02T08:19:30.040Z,"44km WSW of Mouzaki, Greece",earthquake,4.5,2,0.242,5,reviewed,us,us
2018-11-02T07:41:50.900Z,45.8635,-111.3535,4.21,1.75,ml,13,89,0.303,0.13,mb,mb80318334,2018-11-02T14:20:12.160Z,"1km WNW of Manhattan, Montana",earthquake,0.37,9.87,0.056,7,reviewed,mb,mb
2018-11-02T07:41:14.380Z,47.6015,-122.570666666667,20.4,1.42,ml,6,122,,0.13,uw,uw61502082,2018-11-02T16:59:04.370Z,"2km NE of Enetai, Washington",earthquake,0.94,1.8,0.22863714951987,3,reviewed,uw,uw
2018-11-02T07:36:20.140Z,64.688,-148.6503,15.2,1.1,ml,,,,0.59,ak,ak20311706,2018-11-08T16:00:29.543Z,"25km ENE of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-02T07:32:19.926Z,69.457,-144.0944,2.3,1.8,ml,,,,0.65,ak,ak20335711,2018-11-08T16:00:28.976Z,"77km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T07:24:17.510Z,19.5251667,-155.663,5.11,0.99,md,11,167,0.02395,0.08,hv,hv70679807,2018-11-05T22:44:41.720Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,1.01,1.09,0.082,6,reviewed,hv,hv
2018-11-02T07:21:40.041Z,63.2422,-150.4904,110.9,1.2,ml,,,,0.41,ak,ak20311704,2018-11-08T16:00:28.441Z,"78km WSW of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-11-02T07:12:34.800Z,37.317,-118.671,17.35,1.33,md,21,175,0.09315,0.05,nc,nc73105046,2018-11-03T02:04:06.337Z,"13km SSW of Round Valley, CA",earthquake,0.47,1.31,0.226,20,reviewed,nc,nc
2018-11-02T07:08:31.197Z,65.6758,-145.1425,9.7,1.3,ml,,,,0.67,ak,ak20311701,2018-11-08T16:00:27.865Z,"31km NW of Circle Hot Springs Station, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2018-11-02T07:03:55.340Z,39.4055,-110.3001667,-3.1,1.87,ml,12,184,0.0268,0.17,uu,uu60303242,2018-11-02T14:49:35.910Z,"18km SSE of East Carbon City, Utah",earthquake,0.61,1.48,0.102,4,reviewed,uu,uu
2018-11-02T06:49:43.040Z,38.8366661,-122.7826691,1.48,0.96,md,12,70,0.006241,0.03,nc,nc73105011,2018-11-02T08:02:02.144Z,"5km WNW of Cobb, CA",earthquake,0.31,0.47,0.05,2,automatic,nc,nc
2018-11-02T06:49:17.001Z,61.6784,-149.801,38.8,1.5,ml,,,,0.63,ak,ak20311696,2018-11-08T16:00:27.176Z,"5km N of Houston, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T06:47:25.991Z,68.579,-147.2789,9.7,1.1,ml,,,,0.7,ak,ak20335707,2018-11-08T16:00:26.611Z,"87km NW of Arctic Village, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T06:22:47.620Z,19.435833,-155.2771606,2.41,1.92,ml,17,138,0.01102,0.24,hv,hv70679737,2018-11-02T06:28:26.450Z,"4km W of Volcano, Hawaii",earthquake,0.64,0.45,0.32,6,automatic,hv,hv
2018-11-02T06:12:54.180Z,59.8585,-153.1504,101.2,1.5,ml,,,,0.31,ak,ak20335706,2018-11-08T16:00:25.973Z,"73km SSW of Redoubt Volcano, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T06:12:14.826Z,59.9392,-139.3371,0,1.4,ml,,,,0.55,ak,ak20311695,2018-11-08T16:00:25.389Z,"48km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T06:11:16.512Z,51.6314,-175.2555,49.7,2.3,ml,,,,0.75,ak,ak20335704,2018-11-08T16:00:24.827Z,"96km SW of Atka, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-11-02T06:06:29.199Z,69.4873,-144.3837,7.1,1.7,ml,,,,0.68,ak,ak20311694,2018-11-08T16:00:24.305Z,"77km SSW of Kaktovik, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-11-02T06:05:38.700Z,19.4239998,-155.2781677,0.67,1.94,ml,17,59,0.0009367,0.1,hv,hv70679712,2018-11-02T06:11:21.850Z,"4km W of Volcano, Hawaii",earthquake,0.22,0.16,0.34,10,automatic,hv,hv
2018-11-02T06:00:49.010Z,38.7731667,-122.7175,1.7,1.67,md,38,39,0.01197,0.1,nc,nc73105006,2018-11-06T00:19:03.358Z,"2km W of Anderson Springs, CA",earthquake,0.16,0.25,0.213,14,reviewed,nc,nc
2018-11-02T06:00:07.264Z,61.5236,-150.632,56.1,1.7,ml,,,,0.37,ak,ak20311692,2018-11-08T16:00:23.628Z,"36km W of Big Lake, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-11-02T05:49:15.530Z,36.9678333,-121.6138333,3.96,1.14,md,25,55,0.02837,0.09,nc,nc73104996,2018-11-05T23:52:03.199Z,"6km SW of Gilroy, CA",earthquake,0.2,0.44,0.233,21,reviewed,nc,nc
2018-11-02T05:18:47.983Z,50.5877,-175.652,27.2,2.4,ml,,,,0.24,ak,ak20335701,2018-11-08T16:00:23.102Z,"160km SSE of Adak, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-11-02T05:13:51.127Z,39.5724,-119.5584,10.5,1,ml,23,72.67,0.151,0.2032,nn,nn00663813,2018-11-05T17:08:51.763Z,"15km ESE of Spanish Springs, Nevada",earthquake,,1.5,0.21,9,reviewed,nn,nn
2018-11-02T05:05:31.426Z,38.5431,-118.4664,3.5,1.1,ml,9,85,0.148,0.1162,nn,nn00663810,2018-11-03T02:03:51.638Z,"13km E of Hawthorne, Nevada",earthquake,,8.2,0.2,3,reviewed,nn,nn
2018-11-02T05:00:46.030Z,55.6485,-158.7602,45.1,2.9,ml,,,,0.66,ak,ak20311686,2018-11-08T16:00:22.534Z,"67km S of Chignik Lake, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2018-11-02T04:45:16.581Z,60.1545,-141.3283,0,1.7,ml,,,,0.36,ak,ak20311684,2018-11-08T16:00:22.035Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T04:40:50.350Z,63.3811,-145.4146,5.3,1,ml,,,,0.49,ak,ak20311682,2018-11-08T16:00:21.414Z,"55km S of Deltana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
